Time,gpuutil,gpumem,ram,cpu,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8
221,0,0,23.82909948,15.69119363,34.6131194,42.39727186,12.81749254,9.703831557,1.919679105,9.703831557,14.37432303,1
222,0,0,23.82895697,13.86070955,23.60497318,37.6367128,22.045891,20.48680882,1.777822657,1.777822657,0.218740477,3.336904837
223,0,0,23.82895697,14.16232921,53.1794523,18.84438398,18.84438398,9.480274441,7.919589517,1.676849824,3.237534747,0.1161649
224,0,0,23.81810616,13.46657863,36.07440944,12.68699826,42.31105242,14.246159,0.213712292,0.213712292,1.772873038,0.213712292
225,0,0,23.82610685,14.90865768,11.00538509,21.93454833,25.05716639,31.30240253,6.321457992,0.076221858,1.637530891,21.93454833
226,0,0,23.82610685,13.3791481,0.779751459,19.67884642,3.929600619,19.67884642,29.1283939,0.779751459,10.22929894,22.82869558
227,0,0,23.82610685,13.3354178,61.2172439,17.78055706,17.78055706,8.472695599,0.716144379,1,0.716144379,1
228,0,0,23.88123632,15.53459353,25.09303445,11.04797841,23.53247267,34.45640514,1.684607717,20.4113491,6.366293064,1.684607717
229,0,0,23.83144065,14.48747551,1,9.070157704,40.42527574,21.61220492,21.61220492,1,1,23.17996082
230,0,0,23.82979165,15.4598183,29.87450366,20.52443748,12.73271567,29.87450366,3.382649489,14.29106003,3.382649489,9.616026941
231,0,0,23.82795943,17.00729868,19.57001867,17.99296021,33.76354479,11.68472638,14.8388433,3.799434096,21.14707713,13.26178484
232,0,0,23.83099277,13.76249839,15.72856959,1,31.33439003,32.89497208,12.6074055,12.6074055,4.804495275,0.122749141
233,0,0,23.82179096,12.97998195,15.72605289,32.89296804,37.57485399,15.72605289,0.119766388,1,1.680395038,0.119766388
234,0,0,23.83152208,15.19533457,25.16174791,14.24783615,23.60261766,15.8069664,1.774794137,1,32.95739917,8.011315145
235,0,0,23.83137958,13.59979848,18.88526693,0.166482374,1.726381087,78.16141802,3.2862798,6.406077226,0.166482374,1
236,0,0,23.82669724,13.8939923,1.593134057,10.96521653,15.65125776,1.593134057,29.70938147,20.337299,21.89931274,9.403202783
237,0,0,23.82185203,13.3778763,18.64167953,18.64167953,42.11042582,18.64167953,1,1.431265587,1.431265587,6.125014845
238,0,0,23.82665652,13.92377401,64.08610979,10.99601122,26.6107461,6.31159076,0.065696811,1.627170298,1.627170298,0.065696811
239,0,0,23.87628932,14.68302864,17.41005512,12.73515258,31.43476274,29.8764619,9.618550891,1.827046657,12.73515258,1.827046657
240,0,0,23.82651401,15.70677249,12.59954911,1,17.28171613,6.356659765,18.84243846,29.76749482,21.96388314,18.84243846
241,0,0,23.82651401,14.07396181,31.2607302,3.140119827,20.32493728,53.13231605,0.015607564,1.577863695,3.140119827,1
242,0,0,23.82494645,22.55240051,13.94711168,17.07630762,7.688719804,7.688719804,20.20550356,43.6744731,57.75585483,12.38251371
243,0,0,23.82034554,17.59323016,34.38702686,32.82481321,6.267181226,14.07824946,0.018326641,1.580540287,20.32710404,31.26259957
244,0,0,23.82081377,13.8723332,1.348175829,7.51391484,24.46969712,13.67965385,29.09400138,7.51391484,16.76252336,10.59678435
245,0,0,23.82081377,14.08405478,17.45719813,20.63192128,19.0445597,44.44234489,1.583582384,1.583582384,4.758305533,3.170943958
246,0,0,23.8211395,14.58049011,38.79582115,23.10244196,18.3944282,30.94913156,2.701049011,1,2.701049011,1
247,0,0,23.8211395,13.58135005,29.58371344,17.06526249,24.88929433,31.1485198,2.982005177,2.982005177,1,1
248,0,0,23.82574041,13.36910993,29.77073572,23.52813446,9.4822816,39.13463763,1,0.118379696,4.800330648,0.118379696
249,0,0,23.82348067,13.31773454,9.616693999,18.96669117,11.17502686,28.31668834,11.17502686,3.38336255,9.616693999,14.29169258
250,0,0,23.82403034,14.51118046,32.85809607,21.92801868,1.62930354,46.9110527,1.62930354,7.875062045,0.067863914,3.190743166
251,0,0,23.87364278,14.12451609,12.95878554,22.28462994,5.187248532,17.62170774,2.078633729,30.05616695,14.51309294,8.295863334
252,0,0,23.82366389,15.48959163,24.85870431,1,37.38225359,13.90059869,24.85870431,13.90059869,7.638824045,1.377049404
253,0,0,23.8221574,13.29498046,31.44313155,11.18769315,11.18769315,48.58234867,0.280918624,0.280918624,3.397139917,1
254,0,0,23.8221574,14.75264387,43.81867605,9.485644748,21.9703834,32.89452973,0.122090756,0.122090756,7.925052416,1.682683088
255,0,0,23.8221574,12.47101656,20.8137378,8.143935843,38.23471548,30.31608926,0.225309622,0.225309622,1.809034866,1
256,0,0,23.82083413,13.98587236,23.34122424,29.59908349,13.95443538,31.1635483,1.438716885,1,12.38997056,1
257,0,0,23.82083413,13.75272627,8.106742211,40.81451193,19.00933212,39.25699909,1.876690836,0.319177992,0.319177992,0.319177992
258,0,0,23.78940138,13.31995628,1.827545991,18.96876812,42.34316193,11.17730352,9.619010595,1.827545991,11.17730352,9.619010595
259,0,0,23.79200721,14.53553836,29.76682837,21.96314263,15.72019404,23.52387978,12.59871975,3.234296862,1,9.477245451
260,0,0,23.79058215,14.29106003,39.22456984,12.73271567,36.10788111,22.08278185,0.265960762,1.824305126,0.265960762,1.824305126
261,0,0,23.79041928,13.32376343,21.92881447,1,32.85878044,1,3.191729941,9.437424783,9.437424783,29.73593302
262,0,0,23.84005208,13.93761752,49.78141356,18.39479703,7.409481249,13.68680455,1.132157944,19.96412786,1.132157944,1
263,0,0,23.79041928,16.75533145,29.48686899,24.78599359,32.62078592,18.51815972,9.116408918,2.848575051,13.81728432,2.848575051
264,0,0,23.79041928,13.80587789,1.777587439,22.04570432,45.43199302,22.04570432,18.92753249,1,0.218501525,1
265,0,0,23.78840384,13.17279627,11.04145695,7.920104566,20.40551412,1,3.238075984,12.60213315,18.84483792,31.33024747
266,0,0,23.79300475,14.61098802,42.31243972,0.216111945,26.72120721,28.28033046,1.775235196,0.216111945,17.3664677,1
267,0,0,23.78380293,13.07767372,29.30860828,10.45757049,21.4540092,27.73768846,12.0284903,1,2.602971406,1.03205159
268,0,0,23.7932694,14.55229242,23.33645745,35.85295419,1,40.54664047,4.561712337,2.997150244,7.690836523,1.432588151
269,0,0,23.7932694,13.330039,9.434573937,29.73372116,46.90992265,15.68046539,1,3.188682485,1.627209622,0.065736758
270,0,0,23.7870195,13.70694769,22.08302275,12.73298548,18.96634366,23.64136229,1.82460866,17.40800411,11.17464593,1.82460866
271,0,0,23.79369692,15.92026649,18.84647531,12.60389649,7.921962371,12.60389649,20.40712002,18.84647531,23.52840943,12.60389649
272,0,0,23.79369692,13.9259294,22.28074889,39.37898414,14.50882378,28.49828898,2.073743607,2.073743607,2.073743607,0.519358585
273,0,0,23.84453084,14.88404933,27.99386242,10.77500344,42.08201977,4.513600169,10.77500344,10.77500344,10.77500344,1.382898535
274,0,0,23.8264733,19.7460497,20.52521426,18.96688513,20.52521426,42.34182211,4.941922943,29.87518906,12.7335686,8.058581207
275,0,0,23.8264733,15.20858914,36.76911263,12.09364439,15.17807792,12.09364439,9.009210859,1,2.840343798,33.6846791
276,0,0,23.8264733,13.11284426,28.30896747,42.64717398,10.78449286,18.75016314,1,1,4.411956632,1
277,0,0,23.82681938,14.78273294,13.99032929,23.37320245,24.93701465,37.44751221,1,3.043643922,12.42651709,3.043643922
278,0,0,23.82221848,12.96976433,42.05158199,27.95602085,10.72811279,20.12515355,2.897245489,1,1,1
279,0,0,23.83089098,15.36608513,23.90712241,9.93087959,37.88336523,8.377963721,16.14254307,14.5896272,11.48379546,0.613384376
280,0,0,23.83089098,13.63911553,20.48749113,25.16469753,31.40097274,9.57400952,20.48749113,1,0.219596712,1.778665513
281,0,0,23.82932342,13.81256736,22.00232341,36.04190519,9.522695152,23.56227694,15.76250928,0.162973961,1.722927493,1.722927493
282,0,0,23.82932342,13.37424726,29.34627075,13.64544203,18.35569064,37.19668511,1,2.654861921,5.795027666,1
283,0,0,23.82883483,14.0540458,1,32.58711175,18.47743746,1,18.47743746,18.47743746,13.7742127,10.63872953
284,0,0,23.82869232,13.29896223,29.48452827,27.91751778,13.81442344,29.48452827,1,2.845350056,2.845350056,1
285,0,0,23.87834548,16.20388972,28.28611958,14.25514297,4.901158567,15.81414037,14.25514297,17.37313777,22.05012997,12.69614557
286,0,0,23.82854981,15.14027469,29.77126182,48.49892533,9.482959674,20.40743006,3.240405169,0.119127916,4.801043795,4.801043795
287,0,0,23.82229991,13.66061217,25.15953741,40.75130045,6.449421768,31.39624263,1.771892856,0.212716552,3.33106916,0.212716552
288,0,0,23.82229991,13.6755714,35.59996654,18.32190879,27.74630393,23.03410636,2.614583555,1.043851032,1,1.043851032
289,0,0,23.82229991,13.52764241,29.52213779,18.55891478,23.25743893,10.7280412,10.7280412,1,15.42656535,1
290,0,0,23.82388783,13.59702435,18.88222198,20.44217925,11.08243563,0.162734742,11.08243563,7.962521091,39.16166648,1
291,0,0,23.81301666,13.31416664,12.09768746,16.72412496,39.85631247,35.22987497,1.302666624,1,1,1.302666624
292,0,0,23.82718583,14.36586689,24.40573077,30.70525321,3.932282855,48.02893991,2.357402246,0.782521637,2.357402246,2.357402246
293,0,0,23.82641222,13.92454222,14.507446,6.735395633,6.735395633,8.289805706,2.072165415,22.27949636,22.27949636,28.49713665
294,0,0,23.82519074,13.1546375,3.883640438,49.57830318,22.79177675,10.18635254,10.18635254,8.610674515,1,1
295,0,0,23.82979165,15.10521879,28.67287789,22.47051945,11.61639217,42.62818439,2.312854502,0.762264891,6.964623335,5.414033724
296,0,0,23.8781419,13.71648294,3.838082551,35.36658008,2.261657675,63.74222785,1,1,2.261657675,2.261657675
297,0,0,23.82655473,17.3427263,45.12838928,32.58630684,32.58630684,16.90870377,2.798861018,4.366621325,4.366621325,1
298,0,0,23.82655473,12.75753168,54.92088809,8.287324037,30.04965393,8.287324037,1,1,0.515063362,1
299,0,0,23.82655473,15.03758506,16.99524439,21.69362678,38.92102889,31.09039156,2.900097205,4.46622467,1.333969741,2.900097205
300,0,0,23.82641222,13.15111901,15.18161079,30.6031361,19.80806838,38.31389876,1.302238011,1,1,1
301,0,0,23.82924199,14.0360586,22.71131874,19.55667869,44.7937991,13.24739858,0.628838377,0.628838377,2.206158403,8.515438506
302,0,0,23.82924199,14.55726907,31.01871264,9.070121209,48.26403448,21.61217346,1.231338555,2.799095086,1.231338555,1.231338555
303,0,0,23.82924199,22.81781425,31.90945017,35.00447516,52.02711262,31.90945017,2.506712738,10.24427522,11.79178772,7.149250226
304,0,0,23.82924199,16.70257571,19.84587474,15.1309262,33.99072038,37.13401941,7.272678626,8.844328141,2.557730081,8.844328141
305,0,0,23.82924199,14.52613857,4.270848441,21.53348233,26.24147339,1,24.67214304,18.39482162,4.270848441,16.82549127
306,0,0,23.82924199,13.09057197,41.36926442,21.3113812,1.253497971,18.22555301,1,8.968068442,1,13.59681072
307,0,0,23.87276739,14.89690967,27.48217297,27.48217297,19.59980047,40.09396898,2.258580965,1,2.258580965,1
308,0,0,23.82936413,15.90266546,24.8991245,71.83717169,15.51151507,4.559304057,1.430100912,1.430100912,2.994702484,4.559304057
309,0,0,23.82936413,14.9261611,33.48772595,11.83256696,44.31530545,19.56655232,1.004987468,4.098581609,1.004987468,4.098581609
310,0,0,23.82197418,13.29298521,21.14119516,8.523786389,40.06730832,29.02707565,2.215082003,1,5.369434196,1
311,0,0,23.831176,14.95932795,9.080940486,52.97290025,16.91879044,31.02692037,1.243090528,2.810660519,2.810660519,2.810660519
312,0,0,23.831176,13.99435113,36.67768092,25.86655327,35.13323411,10.4220852,1,2.69985117,1.155404363,1
313,0,0,23.82911984,14.66176449,21.25596162,37.00476929,22.83084238,30.70524622,0.782511637,1,3.932273172,0.782511637
314,0,0,23.82911984,13.72736579,42.48491053,12.95013485,14.50459673,20.72244424,0.514439832,2.068901709,16.05905861,0.514439832
315,0,0,23.82911984,13.51336604,10.74628284,9.180428149,6.048718775,24.83897502,23.27312033,1,12.31213752,21.70726565
316,0,0,23.82451893,13.11562964,40.42520401,27.88314169,16.90883717,16.90883717,1,1,2.799017064,1
317,0,0,23.83144065,15.06009699,21.5335769,13.68693459,29.38021921,15.25626305,13.68693459,4.270963818,10.54827767,12.11760613
318,0,0,23.82223883,12.96001236,16.72655775,38.3159687,27.52126323,18.26865853,1,1,2.847650707,1
319,0,0,23.88109381,15.94875383,29.63151483,20.24905014,51.52393244,13.99407369,3.047864881,1.484120766,6.175353111,1.484120766
320,0,0,23.8313185,14.59560177,26.49820798,20.24273632,37.44528339,28.0620759,3.040189254,1.476321338,1,1
321,0,0,23.82810194,12.99682156,31.58269965,16.0333132,12.92343592,40.91233151,2.038865405,1,0.483926761,1
322,0,0,23.82350103,16.23727595,35.35488591,33.77817581,24.31791521,24.31791521,3.820683914,3.820683914,2.243973814,2.243973814
323,0,0,23.83264177,13.71466388,10.27703128,11.85111845,10.27703128,70.09234376,1,2.40659543,3.980682601,0.83250826
324,0,0,23.83264177,13.40294673,17.61151235,39.37450909,28.49301072,19.16601212,2.066514682,1,0.512014915,1
325,0,0,23.83264177,14.48591632,10.56325193,21.54671222,21.54671222,21.54671222,10.56325193,15.27044919,10.56325193,4.286988905
326,0,0,23.82179096,14.47968602,33.05791637,12.81961202,37.7282943,6.59244145,19.04678259,1,6.59244145,1
327,0,0,23.83099277,13.57704647,23.52641584,18.84435966,45.37601131,18.84435966,1.676820361,0.11613497,0.11613497,0.11613497
328,0,0,23.83099277,14.08762794,42.05316765,21.6934698,34.22251463,9.16442497,1.33377195,2.899902554,1.33377195,1
329,0,0,23.83099277,13.72776918,26.94063336,19.16836032,31.60399719,11.39608727,19.16836032,0.514905006,0.514905006,0.514905006
330,0,0,23.88076808,15.93326431,23.71722132,39.28513534,26.83080412,23.71722132,8.149307305,0.365350297,1.922141699,3.4789331
331,0,0,23.82179096,15.77118459,18.02421096,30.63587081,25.90649836,24.33004088,3.836093622,0.683178659,22.7535834,1
332,0,0,23.82639187,13.02926337,34.15219077,10.63511604,9.06731106,29.44877582,1,10.63511604,7.499506079,2.796091134
333,0,0,23.82179096,14.14058222,8.879881073,10.42428987,32.046013,49.03450975,2.702245892,1.157837096,8.879881073,1
334,0,0,23.83142029,13.53308345,1.859060392,1.859060392,6.607815534,11.35657068,9.773652296,28.76867287,27.18575448,20.85408096
335,0,0,23.83135922,14.51165887,12.55987026,7.875577592,20.3670247,26.61274825,10.99843937,12.55987026,12.55987026,12.55987026
336,0,0,23.8266158,13.66983699,10.5119634,10.5119634,24.39803805,58.34177607,1.254580306,1,4.340374672,1
337,0,0,23.83449435,14.80131862,34.03973055,8.91200885,4.200561032,23.0463523,32.46924794,1.05959582,2.630078426,12.05297406
338,0,0,23.82696189,14.10851099,40.18495266,32.31455169,29.16639131,3.981108217,2.407028024,0.832947831,3.981108217,1
339,0,0,23.82977129,13.42126422,39.77252174,21.24098997,28.96246154,15.06381271,1,1,1.165163883,1.165163883
340,0,0,23.82517039,13.60096089,21.17435828,30.63343529,10.13876844,27.48040962,1,0.679691437,5.40922994,13.29179411
341,0,0,23.87946517,14.84272802,31.06372039,21.66331862,12.26291685,23.23005225,13.82965048,1.295781461,1,15.39638411
342,0,0,23.82968986,16.023884,19.69180631,39.76885473,4.247922909,22.78058299,4.247922909,16.60302963,10.42547627,10.42547627
343,0,0,23.8264733,13.94853945,14.73800239,10.00122474,27.36940944,33.68511297,0.527669451,11.58015062,10.00122474,3.685521214
344,0,0,23.8264733,13.10667863,13.86036473,21.69124067,31.08829179,13.86036473,1.330963238,9.161839172,1,13.86036473
345,0,0,23.8264733,14.75410545,27.44706538,27.44706538,32.07810376,25.90338592,1.204514559,1,2.748194019,1.204514559
346,0,0,23.82187239,13.68334174,40.1592957,21.26223119,3.939922049,21.26223119,1,2.365166673,8.664188178,11.81369893
347,0,0,23.82795943,14.58082994,52.92012723,19.96421628,13.68689991,19.96421628,7.409583544,1,2.701596266,1
348,0,0,23.81875762,13.82818722,24.39960574,1,13.59954941,29.0282013,5.885223469,30.57106649,2.799493091,4.34235828
349,0,0,23.82335852,14.94333009,13.24745989,27.44333009,10.09282206,55.83507049,2.206227507,1,3.783546419,6.938184241
350,0,0,23.82335852,13.8222516,29.45747493,2.808076576,12.21374658,29.45747493,20.05180493,4.375688244,12.21374658,1
351,0,0,23.82633079,13.80234177,49.0341269,27.41224134,18.14571896,13.51245776,1.157094588,1,1.157094588,1
352,0,0,23.82008089,12.89108081,27.55522912,30.70500177,27.55522912,16.53102486,1,0.782161623,1,1
353,0,0,23.87708328,14.52610925,32.51876769,41.9347536,12.1174649,23.10278179,1.132148014,1.132148014,4.270809982,1
354,0,0,23.82730798,15.52572027,22.85453906,7.425446873,12.05417453,35.19781281,15.13999297,8.968356092,18.2258114,4.339628436
355,0,0,23.81810616,13.8393699,14.91606363,10.18917827,43.27737575,38.5504904,1,2.311036014,0.735407563,0.735407563
356,0,0,23.82751156,13.9351571,16.82268429,13.68391766,27.8083675,27.8083675,4.267617772,1,8.975767717,12.11453435
357,0,0,23.82751156,13.78991335,12.05413979,2.796680823,5.88250048,8.968320136,5.88250048,10.51122996,36.74069704,27.48323807
358,0,0,23.82596435,13.84418155,25.87050861,22.71606217,22.71606217,29.02495505,0.634937074,0.634937074,5.366606737,3.789383516
359,0,0,23.82596435,13.8882582,2.848000218,48.29006463,42.02219368,12.24980665,1.28103248,1,4.414967957,1
360,0,0,23.82596435,14.72203745,7.338403117,22.7820026,32.04816229,32.04816229,4.249683221,10.42712301,1,8.882763065
361,0,0,23.82136344,13.0555569,16.49618023,10.19400515,30.67607415,16.49618023,0.740742533,1,14.92063646,14.92063646
362,0,0,23.82651401,13.79409989,1.128930586,41.932864,5.837076749,51.34915632,2.698312641,1,7.406458803,1
363,0,0,23.8173122,13.86253643,41.39845831,30.60343747,16.72412496,12.09768746,1.302666624,5.929104126,2.844812458,1
364,0,0,23.87168842,24.09352735,11.67246819,17.9815776,27.44524173,22.71340966,13.24974554,41.64073791,38.4861832,19.55885496
365,0,0,23.82191311,18.6821116,34.12304701,20.00655708,18.4380582,24.71205372,1,10.59556379,10.59556379,30.98604924
366,0,0,23.82612721,14.75460237,15.14032815,39.82677814,32.11226252,21.31194065,1.254200029,4.340006278,2.797103154,1.254200029
367,0,0,23.82455965,13.20884154,19.60001949,14.87060887,11.71766846,1,13.29413867,10.14119826,8.564728051,27.48237052
368,0,0,23.82867196,15.38105768,7.499617456,9.06742055,15.33863293,40.42348243,43.55908862,2.796208174,4.364011268,1
369,0,0,23.82863125,14.28745528,22.78149124,11.97090001,2.704678962,52.12452457,11.97090001,1.160308787,1.160308787,10.42652984
370,0,0,23.82170953,13.05145808,3.886538468,49.57982346,19.64284364,10.18906054,8.613430019,1,3.886538468,8.613430019
371,0,0,23.83095206,13.22495487,18.1480652,25.86994584,35.13620261,19.69244132,1,5.793056169,1,1.159927783
372,0,0,23.829527,14.86082103,25.98284203,1,16.53384314,21.25834258,11.80934369,0.785511656,2.360344804,40.15634036
373,0,0,23.82311423,14.72490698,1,13.68991663,40.36757876,15.25919088,10.55136815,15.25919088,19.9670136,2.704996931
374,0,0,23.81376991,13.59363664,18.48322003,1,49.83582771,40.43004541,1,1,1,1
375,0,0,23.86814612,14.90509852,24.36008758,18.18540085,8.923370755,22.81641589,1.205012344,1.205012344,5.83602739,36.70946103
376,0,0,23.81814688,14.63237748,28.10915526,23.42062191,20.294933,20.294933,1.540799592,12.48071075,10.9178663,1
377,0,0,23.81649788,14.58728561,26.50085627,6.171305874,29.62847941,48.39421823,1.479871168,1.479871168,1,3.043682737
378,0,0,23.81649788,13.79589492,30.94921478,19.96386259,49.78124711,4.270502308,4.270502308,1.131830253,1,1
379,0,0,23.81649788,13.7821454,27.89052161,9.079353333,38.8637031,20.05253483,7.511755977,2.808963908,1.241366552,2.808963908
380,0,0,23.81189697,14.21719655,35.68787248,12.15904533,18.43339924,34.119284,12.15904533,1.178926001,1,1
381,0,0,23.82602542,13.75289824,15.05569431,27.41122968,24.32234584,33.58899737,2.700158932,1,4.244600853,2.700158932
382,0,0,24.06588337,88.54955565,87.57917901,84.47397376,89.13178163,93.7895895,93.7895895,86.02657638,87.57917901,86.02657638
383,0,0,24.23632054,99.40516526,100,100,100,100,98.41377402,98.41377402,98.41377402,100
384,0,0,24.2621752,100,100,100,100,100,100,100,100,100
385,0,0,24.19637815,99.40852314,100,98.42272838,100,98.42272838,100,100,98.42272838,100
386,0,0,24.23072209,79.77384811,70.99646145,92.36748985,80.15547362,77.10246956,86.26148174,75.57596753,77.10246956,78.62897159
387,0,0,24.16551542,40.30691164,27.88754426,19.87504918,56.73252656,23.08004721,66.34752065,42.31003541,34.29754033,51.92502951
388,0,0,24.12266183,38.86608336,39.44831114,13.05398523,42.55352595,45.65874077,41.00091855,48.76395558,64.29002965,16.15920004
389,0,0,24.14314198,42.6105942,41.82443795,51.25831288,38.67981298,32.39056303,29.24593805,49.68600039,49.68600039,48.1136879
390,0,0,24.15195699,28.81712533,33.45948672,28.81712533,30.36457912,33.45948672,35.00694052,13.34258735,33.45948672,22.62731014
391,0,0,24.14603282,27.91985376,27.52597318,25.95045086,19.64836157,11.77074996,29.1014955,24.37492853,60.61194194,24.37492853
392,0,0,24.1472543,27.60422052,25.86672181,5.788958965,39.76671147,1.155629078,44.40004136,25.86672181,28.9556084,49.03337124
393,0,0,24.13652563,26.77271632,29.13488676,11.81230352,8.662742936,29.13488676,5.513182347,40.15834882,44.8826897,44.8826897
394,0,0,24.1462364,27.81077474,19.96411982,27.81077474,40.36542261,30.94943671,21.5334508,27.81077474,45.07341556,8.978802933
395,0,0,24.14033258,27.25151805,28.98821921,19.72581302,22.81328175,21.26954738,25.90075048,22.81328175,33.6194223,42.88182849
396,0,0,24.14635854,28.14639088,5.507582525,10.2322034,24.40606602,40.15480227,48.02917039,11.80707702,33.85530777,51.17891764
397,0,0,24.14014935,28.79392377,29.38240374,19.96672424,67.04512174,12.12032465,15.25888448,18.39744432,27.81312382,40.36736316
398,0,0,24.18968037,28.83305929,10.51094719,16.682606,8.968032486,7.425117782,73.77045004,19.76843541,50.62672948,42.91215597
399,0,0,24.13113076,28.24249306,16.41433258,30.60812516,44.80191774,19.56850871,21.14559677,35.33938935,35.33938935,22.72268483
400,0,0,24.12355758,31.41310168,45.13048135,18.47957229,52.96898401,32.58887708,37.29197868,5.937968021,34.15657761,24.75037442
401,0,0,24.19466808,44.80572703,36.70027435,38.2441701,45.96364884,28.98079562,72.20987655,32.06858711,55.22702332,49.05144033
402,0,0,24.26091301,49.38295131,46.42864886,41.70176494,49.57990481,38.55050899,62.18492861,63.76055658,43.27739291,49.57990481
403,0,0,24.29934891,59.39365867,46.64287516,63.90547438,70.18278318,46.64287516,68.61345598,56.05883837,59.19749277,63.90547438
404,0,0,24.25395057,58.15913135,42.92674138,61.43698742,52.1818644,52.1818644,70.69211044,56.80942591,58.35194641,70.69211044
405,0,0,24.28874239,70.69157689,68.31521826,58.80978373,74.65217461,68.31521826,79.40489187,58.80978373,84.15760913,73.06793552
406,0,0,24.27797301,46.52339688,50.0364584,37.545573,57.84326177,42.22965502,43.7910157,32.86149097,67.21142582,40.66829435
407,0,0,24.26512711,34.62059698,38.2849293,21.31328486,61.42808081,19.77040809,36.74205253,25.94191516,44.45643637,29.02766869
408,0,0,24.2701759,30.04949132,55.86221424,16.45347696,22.75887492,62.16761221,27.4879234,3.842681027,19.60617594,32.21697187
409,0,0,24.25895864,32.762348,34.13454498,30.99809474,38.83922034,29.42986963,43.5438957,13.74761843,45.11212082,26.29341939
410,0,0,24.21374352,32.12234328,38.29303935,25.95164722,38.29303935,18.23827713,35.20769131,19.78095115,56.80512754,24.4089732
411,0,0,24.19261192,58.41849646,60.58625257,51.12695318,70.04555195,62.16280246,68.46900205,36.9380041,71.62210185,46.39730349
412,0,0,24.17591836,52.35739649,49.80861523,43.53469213,73.33582684,27.84988439,56.08253833,49.80861523,65.49342297,52.94557678
413,0,0,24.15505141,31.85096132,25.86620154,21.23283914,35.13292635,18.14393087,41.31074289,24.32174741,61.38864664,27.41065568
414,0,0,24.14607353,32.87229051,32.28172415,49.60500402,35.4314114,30.70688053,29.13203691,29.13203691,51.17984765,5.50938254
415,0,0,24.1492901,28.00979716,2.705338938,15.25948875,23.10583239,12.1209513,34.09071347,54.49120692,51.35266947,30.95217602
416,0,0,24.1527306,28.0617156,13.59691311,19.76856217,35.19768483,10.51108858,29.02603577,29.02603577,55.25554429,32.1118603
417,0,0,24.14291804,26.25955184,27.44255368,11.66919579,33.75189684,35.32923263,25.86521789,16.40120316,41.63857579,17.97853895
418,0,0,24.13180257,31.69036968,12.3131393,24.83983369,35.80069127,18.57648649,37.36652807,40.49820167,63.98575364,20.14232329
419,0,0,24.14096367,26.80622287,31.2954412,10.996367,21.92663772,23.48810497,32.85690844,17.24223599,51.59451539,25.04957221
420,0,0,24.09904655,27.79190234,16.14543497,2.169674134,37.88550739,16.14543497,33.22692044,23.90974655,51.86126822,40.99123202
421,0,0,24.15397244,25.97420964,32.27427691,3.923974215,32.27427691,43.29939462,10.22404148,11.7990583,51.1744787,22.82417601
422,0,0,24.09904655,27.79860336,33.59015924,19.69042512,67.56728707,7.33510591,7.33510591,16.60159532,58.30079766,11.96835061
423,0,0,24.10637543,25.55819913,30.67853464,8.621704747,44.85792528,30.67853464,16.49914399,5.470729049,60.61280377,7.046216898
424,0,0,24.0967461,24.06959886,26.79530557,12.77738536,17.45002543,23.68021219,28.35285226,15.89247874,53.2735993,14.33493205
425,0,0,24.12655021,38.92678381,44.83709505,38.53276306,36.95668006,24.34801607,41.68492906,38.53276306,65.32617403,21.19585008
426,0,0,24.07646953,28.98077003,34.97966957,22.59484472,45.81639131,21.04674162,19.49863851,4.017607456,67.48983478,16.4024323
427,0,0,24.07286617,27.78619755,11.84800137,19.71871554,29.16357253,29.16357253,30.73771536,18.1445727,59.07228635,24.44114403
428,0,0,24.07359905,28.16442831,15.03319477,21.21259879,21.21259879,11.94349276,33.57140682,32.02655582,45.93021485,44.38536385
429,0,0,24.08654674,26.9642934,22.8301968,18.10551497,25.97998469,21.25530286,25.97998469,19.68040891,62.20254537,19.68040891
430,0,0,24.0926745,23.11669673,29.39288475,4.288132662,46.65240181,15.2714617,8.995273679,10.56432068,46.65240181,23.11669673
431,0,0,24.08449058,27.45125836,24.36407786,27.45125836,36.71279985,47.51793158,12.01535588,4.297404644,59.86665356,7.38458514
432,0,0,24.10326066,34.0583347,32.08403334,57.3550907,41.56067985,27.34571009,16.28962249,13.13074032,71.57006047,13.13074032
433,0,0,24.05786232,30.31908236,31.10201402,12.3116542,53.02410047,9.179927566,49.89237383,18.57510747,43.62892056,24.83856074
434,0,0,24.05326141,24.4350033,15.18214656,30.60357446,30.60357446,35.23000282,5.929289817,13.64000377,50.65143072,13.64000377
435,0,0,24.05786232,27.64886503,27.45172297,46.37736046,14.83463131,13.25749486,17.98890423,16.41176777,55.8401792,29.02885943
436,0,0,24.06246323,24.94112562,15.33829313,43.55886209,13.77048374,18.4739119,7.499246197,7.499246197,78.05066859,15.33829313
437,0,0,24.0627686,26.25272329,33.58883982,25.86661189,27.41105748,27.41105748,10.42215604,4.244373696,62.93330595,18.14438397
438,0,0,24.05816769,25.59485566,8.666701134,30.71266983,16.54026138,13.39083728,13.39083728,38.58623007,71.65518311,11.81612523
439,0,0,24.0627686,25.1173641,5.83753072,35.65564599,24.67002458,27.80877355,1,24.67002458,70.18188473,12.11502867
440,0,0,24.05283389,24.91912976,28.97233869,27.4282591,19.70786113,25.8841795,21.25194072,15.07562235,47.50129382,13.53154275
441,0,0,24.07174648,25.98381929,27.55863165,5.511258674,40.15713049,40.15713049,19.68456987,13.38532045,51.18081698,10.23569574
